subject,t_start_s,t_end_s,mean_eda,temp,emg,acc_rms,hr,hrv,state
S2,1290.0,1350.0,1.1168985208333333,35.099000000000004,,0.9865606614840218,73.84615384615384,228.44254117123242,pozytywne
S2,1320.0,1380.0,1.2239110458333333,35.05283333333333,,0.9870977993695533,75.29411764705883,218.1522460494741,pozytywne
S2,1350.0,1410.0,1.2609574874999998,35.078166666666675,,0.9859098262148186,69.81818181818181,329.83836953940033,pozytywne
S2,1380.0,1440.0,1.1718142583333333,35.13466666666667,,0.9884114975158415,69.81818181818181,403.8238994426913,pozytywne
S2,1410.0,1470.0,1.1351789250000002,35.218666666666664,,0.9908123036044927,73.84615384615384,400.7987890133124,pozytywne
S2,1440.0,1500.0,1.234628375,35.30683333333333,,0.9817309009308052,76.8,258.3226162486818,pozytywne
S2,1470.0,1530.0,1.3854852249999998,35.3315,,0.9809382923366651,78.36734693877551,176.1951926636842,pozytywne
S2,1500.0,1560.0,1.3369688166666664,35.35816666666666,,0.988231248794036,76.8,264.55212090498287,pozytywne
S2,1530.0,1590.0,1.2523460791666665,35.42166666666667,,0.9894431232524236,72.45283018867924,212.38891091383906,pozytywne
S2,1560.0,1620.0,1.2164618041666666,35.49516666666667,,0.9882293588849905,76.8,269.5694537704505,pozytywne
S2,1590.0,1650.0,1.1401104999999998,35.522666666666666,,0.9870709815050122,73.84615384615384,325.33296797549605,pozytywne
S2,1620.0,1680.0,1.0874385958333335,35.51916666666666,,0.9817664571900814,75.29411764705883,120.53025447659175,pozytywne
S2,1650.0,1710.0,0.9991175208333334,35.5965,,0.9828895586276173,73.84615384615384,164.3158511265296,pozytywne
S2,1680.0,1740.0,1.0389829541666666,35.734500000000004,,0.9916158158875699,73.84615384615384,209.84110320144313,pozytywne
S2,1710.0,1770.0,1.0664728458333335,35.811,,1.0005502109659112,75.29411764705883,338.6443608810955,pozytywne
S2,1740.0,1800.0,0.9942645041666668,35.7985,,0.9960895151001101,81.70212765957447,302.5667471906825,pozytywne
S2,1770.0,1830.0,1.138963075,35.78633333333334,,0.9876758568698385,75.29411764705883,343.152793689891,pozytywne
S2,1800.0,1860.0,1.3608578208333335,35.80266666666667,,0.9936854859465499,76.8,421.3628623488796,pozytywne
S2,1830.0,1890.0,1.3477480958333332,35.81816666666667,,1.0017902614781735,68.57142857142857,418.02217957141505,pozytywne
S2,1860.0,1920.0,1.2220881125,35.78983333333334,,0.9942734508947931,68.57142857142857,383.92369223186665,pozytywne
S2,1890.0,1950.0,1.0136760958333333,35.727333333333334,,0.9891465421937085,68.57142857142857,384.64666570642765,pozytywne
S2,1920.0,1980.0,0.7808193750000001,35.708333333333336,,0.9905797783008677,68.57142857142857,349.68277937252356,pozytywne
S2,1950.0,2010.0,0.6360843541666666,35.75466666666668,,0.9918744327233194,69.81818181818181,218.93712120640072,pozytywne
S2,1980.0,2040.0,0.5374965583333334,35.81433333333334,,0.9969763644875917,72.45283018867924,319.5086843894114,pozytywne
S2,2010.0,2070.0,0.5036610666666667,35.83183333333333,,0.9962342237104863,73.84615384615384,354.4081062841846,pozytywne
S2,2040.0,2100.0,0.49828769166666664,35.80383333333334,,0.9904266799916481,69.1891891891892,314.1715932967901,pozytywne
S2,2070.0,2130.0,0.45599890000000004,35.8,,0.9896372981013574,72.45283018867924,165.57015101554182,pozytywne
S2,2100.0,2160.0,0.3979973958333333,35.846999999999994,,0.9902873804443124,72.45283018867924,298.8889142477001,pozytywne
S2,2130.0,2190.0,0.3599579541666666,35.88149999999999,,0.9913920975655619,65.08474576271186,447.47370436233814,pozytywne
S2,2160.0,2220.0,0.32479070833333334,35.854499999999994,,0.991710314530206,71.77570093457943,452.8888644900099,pozytywne
S2,2190.0,2250.0,0.2826668791666666,35.80133333333333,,0.9907233950567771,75.29411764705883,403.6872229512796,pozytywne
S2,2220.0,2280.0,0.24457390000000004,35.76833333333333,,0.9907413810225135,69.81818181818181,404.3237350359167,pozytywne
S2,2250.0,2310.0,0.21249265833333333,35.779333333333334,,0.9908047665090705,68.57142857142857,333.4504579089168,pozytywne
S2,2280.0,2340.0,0.18683410000000003,35.83533333333333,,0.9902058952140826,71.11111111111111,264.05676591122904,pozytywne
S2,2310.0,2370.0,0.17159160833333337,35.889333333333326,,0.9905181174103485,71.11111111111111,338.06194341027026,pozytywne
S2,2340.0,2400.0,0.15810025,35.90099999999999,,0.9895961308561824,69.81818181818181,267.3319561918798,pozytywne
S2,2370.0,2430.0,0.148015075,35.909666666666666,,0.9857355404858903,69.81818181818181,160.46816019758626,pozytywne
S2,2400.0,2460.0,0.14003875,35.914,,0.98587892739615,71.11111111111111,251.22817627721298,pozytywne
S2,2430.0,2490.0,0.1279408125,35.90266666666666,,0.9898467978291928,71.11111111111111,340.79392149249014,pozytywne
S2,2460.0,2520.0,0.1172363625,35.88983333333333,,0.9910082912701744,69.81818181818181,350.9309886572605,pozytywne
S2,2490.0,2550.0,0.10850195416666666,35.88849999999999,,0.9910729949347148,68.57142857142857,293.445319785566,pozytywne
S2,2520.0,2580.0,0.10069652083333333,35.90833333333332,,0.9913667037211267,69.81818181818181,309.4403843646546,pozytywne
S2,2550.0,2610.0,0.10190845416666668,35.926666666666655,,0.989263699664256,69.81818181818181,245.11754341474077,pozytywne
S2,2580.0,2640.0,0.11048267083333334,35.917,,0.98543881222264,69.1891891891892,204.80465010280838,pozytywne
S2,2610.0,2670.0,0.11492465416666668,35.853,,0.9845863338637905,69.1891891891892,199.579011461635,pozytywne
S2,2640.0,2700.0,0.1143641,35.76566666666666,,0.9855562652329827,68.57142857142857,241.63761478536463,pozytywne
S2,2670.0,2730.0,0.1070444625,35.690999999999995,,0.9863088200593684,69.81818181818181,101.74850167923128,pozytywne
S2,2700.0,2760.0,0.10296555833333333,35.67499999999999,,0.9880626218011362,68.57142857142857,192.85846689566995,pozytywne
S2,2730.0,2790.0,0.10151339583333334,35.68933333333333,,0.9906282847448049,69.81818181818181,292.7864015850548,pozytywne
S2,2760.0,2820.0,0.09813387500000001,35.66466666666667,,0.9913459720137257,70.45871559633028,248.7547606674214,pozytywne
S2,2790.0,2850.0,0.096057,35.62800000000001,,0.9913312112630812,69.81818181818181,148.5785798442078,pozytywne
S2,2820.0,2880.0,0.09310458333333331,35.63183333333333,,0.9909275673860921,69.81818181818181,284.4279276330899,pozytywne
S2,2850.0,2910.0,0.10083534583333333,35.67983333333333,,0.9866693335769967,72.45283018867924,316.80492502520946,pozytywne
S2,2880.0,2940.0,0.11638216666666666,35.678999999999995,,0.9845429141099051,72.45283018867924,228.73535775268925,pozytywne
S2,2910.0,2970.0,0.11808519583333332,35.60649999999999,,0.9894587457371183,72.45283018867924,332.63613034468005,pozytywne
S2,2940.0,3000.0,0.14088252083333333,35.5475,,1.0001735461525665,64.53781512605042,346.0816389194808,pozytywne
S2,2970.0,3030.0,0.18426634166666667,35.51283333333334,,0.998069700129481,69.81818181818181,397.19626882678443,pozytywne
S2,3000.0,3060.0,0.1964387625,35.4645,,0.9887313531399623,69.1891891891892,319.23997095099094,pozytywne
S2,3030.0,3090.0,0.18119091666666667,35.373666666666665,,0.9886965371922583,68.57142857142857,409.00829664125456,pozytywne
S2,3060.0,3120.0,0.16809459999999998,35.28633333333334,,0.9878811236197833,67.36842105263158,339.5393065946909,pozytywne
S2,3090.0,3150.0,0.18631614166666666,35.27916666666667,,0.9896521593593423,67.36842105263158,304.78213992043896,pozytywne
S2,3120.0,3180.0,0.21731360416666667,35.31666666666667,,0.9888565592388413,67.36842105263158,347.7855627006465,pozytywne
S2,3150.0,3210.0,0.22204379999999999,35.331833333333336,,0.9857609357458113,66.20689655172414,406.77737072631857,pozytywne
S2,3180.0,3240.0,0.20420139583333333,35.31833333333334,,0.9866787947883641,72.45283018867924,438.48053674930037,pozytywne
S2,3210.0,3270.0,0.1834226,35.293666666666674,,0.9866611394470944,64.0,435.7457162495094,pozytywne
S2,3240.0,3300.0,0.16570282916666665,35.285999999999994,,0.9859979786391591,68.57142857142857,363.1335500242502,pozytywne
S2,3270.0,3330.0,0.15140529583333334,35.31849999999999,,0.9886134908929838,71.77570093457943,369.9584865113169,pozytywne
S2,3300.0,3360.0,0.13543665416666664,35.37349999999999,,0.9918045170789465,72.45283018867924,337.23039794629966,pozytywne
S2,3330.0,3390.0,0.1436531875,35.39933333333332,,0.9900572362140404,80.0,252.24102789189706,pozytywne
S2,3360.0,3420.0,0.1743091,35.36866666666666,,0.9849373954795443,74.5631067961165,392.6106189506655,pozytywne
S2,3390.0,3450.0,0.1970259791666667,35.32033333333334,,0.9800255809878387,65.08474576271186,328.4742725393982,pozytywne
S2,3420.0,3480.0,0.20152131666666667,35.270500000000006,,0.9785038701514435,66.20689655172414,212.9306703451734,pozytywne
S2,3450.0,3510.0,0.2054828125,35.20066666666666,,0.9818929439643227,71.11111111111111,318.24732050222894,pozytywne
S2,3480.0,3540.0,0.24098092499999998,35.12966666666667,,0.9878265954234021,76.8,386.4136089394702,pozytywne
S2,3510.0,3570.0,0.31434247916666663,35.01383333333333,,0.9862999279450736,77.57575757575758,404.8784241337593,pozytywne
S2,3540.0,3600.0,0.37785916666666675,34.869833333333325,,0.98230608001669,84.3956043956044,427.02207239263026,pozytywne
S2,3570.0,3630.0,0.4174789125,34.76,,0.9810271941397576,77.57575757575758,334.41235833300806,pozytywne
S2,3600.0,3660.0,0.4251775458333333,34.64083333333333,,0.9791046445349006,74.5631067961165,276.965682923813,pozytywne
S2,3630.0,3690.0,0.4032455,34.498999999999995,,0.9786398157390014,75.29411764705883,338.22839398929244,pozytywne
S2,3660.0,3720.0,0.4189952416666667,34.3715,,0.978047602447109,75.29411764705883,365.7999585765737,pozytywne
S2,3690.0,3750.0,0.44891961249999995,34.269833333333324,,0.9777114378783137,71.11111111111111,340.46600028002837,pozytywne
S2,3720.0,3780.0,0.5293124541666666,34.18683333333333,,0.984067643425997,70.45871559633028,440.347986993508,pozytywne
S2,3750.0,3810.0,0.7068141874999999,34.13116666666667,,0.9918771846753186,75.29411764705883,397.37291400526664,pozytywne
S2,3780.0,3840.0,0.7917611166666667,34.09333333333334,,1.0006291671073606,66.78260869565217,349.9291608588952,pozytywne
S2,3810.0,3870.0,0.74604435,34.073,,0.9967975455838782,60.47244094488189,434.2596150140904,pozytywne
S2,3840.0,3900.0,0.6811128125000001,34.04633333333333,,0.9840413916585836,71.11111111111111,451.2757239652982,pozytywne
S2,3870.0,3930.0,0.6253320916666667,33.989,,0.9827188460099635,69.81818181818181,435.03690596090155,pozytywne
S2,3900.0,3960.0,0.6088189083333333,33.92383333333333,,0.983921531574833,66.78260869565217,426.263862391283,pozytywne
S2,3930.0,3990.0,0.601595425,33.872166666666665,,0.9837579896341582,80.0,384.09307699139725,pozytywne
S2,3960.0,4020.0,0.5964702125,33.818333333333335,,0.9864892393583023,90.3529411764706,353.38928947519076,pozytywne
S2,3990.0,4050.0,0.6366186124999998,33.75566666666666,,0.9882944221615657,71.77570093457943,455.4336225819939,pozytywne
S2,4020.0,4080.0,0.7044704208333333,33.680166666666665,,0.9905025178393975,61.935483870967744,449.2295433938422,pozytywne
S2,4050.0,4110.0,0.7641484749999999,33.60483333333333,,0.9892151500981068,83.47826086956522,346.25805050932314,pozytywne
S2,4080.0,4140.0,0.8634369124999999,33.539,,0.9821463954504144,80.84210526315789,325.87344683997895,pozytywne
S2,4110.0,4170.0,0.9434211083333334,33.464333333333336,,0.9802043076263293,73.84615384615384,372.94757190146055,pozytywne
S2,4140.0,4200.0,1.0058497958333334,33.396166666666666,,0.9798057080371706,75.29411764705883,369.5950062495003,pozytywne
S2,4170.0,4230.0,1.0360625541666666,33.34,,0.9810448691174336,63.47107438016529,363.8731105908679,pozytywne
S2,4200.0,4260.0,1.0110926416666668,33.2645,,0.9809919393845415,60.0,395.7949679417096,pozytywne
S2,4230.0,4290.0,1.0207880416666666,33.144666666666666,,0.9799580033133195,69.1891891891892,342.557528987119,pozytywne
S2,4260.0,4320.0,1.04400145,33.01683333333333,,0.9807633544731427,67.36842105263158,275.65036942996124,pozytywne
S2,4290.0,4350.0,1.0725430875000002,32.90233333333333,,0.9808103893523104,57.3134328358209,379.23329252029123,pozytywne
S2,4320.0,4380.0,1.0997713666666664,32.798,,0.9804107749998551,59.53488372093023,334.60866707512565,pozytywne
S2,4350.0,4410.0,1.1261988166666668,32.70016666666667,,0.9803444269938741,67.36842105263158,391.6788524496425,pozytywne
S2,4380.0,4440.0,1.1629570458333334,32.62266666666667,,0.9802459321759649,67.36842105263158,353.57516351637406,pozytywne
S2,4410.0,4470.0,1.205758825,32.566,,0.9797848203350727,69.81818181818181,350.7183832683257,pozytywne
S2,4440.0,4500.0,1.2125371916666667,32.48633333333333,,1.0019431868914639,80.84210526315789,363.7772115057752,stres
S2,4470.0,4530.0,1.0377262625,32.3925,,1.0099073942594006,81.70212765957447,385.62391815832905,stres
S2,4500.0,4560.0,0.8085621999999998,32.34766666666667,,0.9889152789625314,67.36842105263158,347.72764584198535,pozytywne
S2,4530.0,4590.0,0.6692549,32.347500000000004,,0.9836864569280773,66.78260869565217,357.7681038962073,pozytywne
S2,4560.0,4620.0,0.5536118541666666,32.36316666666667,,0.9844997775869458,67.36842105263158,434.25243087613507,pozytywne
S2,4590.0,4650.0,0.5402727583333333,32.372166666666665,,0.9859539398079351,68.57142857142857,420.603707181531,pozytywne
S2,4620.0,4680.0,0.5516663625,32.366,,0.9881195045368929,65.08474576271186,395.08206499479513,pozytywne
S2,4650.0,4710.0,0.5333059625000001,32.406666666666666,,0.988762443999165,64.0,440.3935778708382,pozytywne
S2,4680.0,4740.0,0.5258742375000001,32.518666666666675,,0.988331939287553,67.36842105263158,406.2286299782945,pozytywne
S2,4710.0,4770.0,0.49060023333333336,32.6175,,0.9875222553537351,68.57142857142857,347.3049932910539,pozytywne
S2,4740.0,4800.0,0.425594025,32.65533333333333,,0.9900193783713708,69.81818181818181,317.8473128552103,pozytywne
S2,4770.0,4830.0,0.349931475,32.66566666666667,,0.9943933857246815,76.03960396039604,338.9027436310902,pozytywne
S2,4800.0,4860.0,0.2858755541666666,32.68266666666667,,0.9965930705015251,69.1891891891892,312.20065449997503,pozytywne
S2,4830.0,4890.0,0.26884446666666667,32.74066666666667,,0.9974379035504481,65.08474576271186,367.21786796007666,naturalne
S2,4860.0,4920.0,0.3699842333333333,32.8465,,1.0080449864340926,78.36734693877551,394.6739560979719,stres
S2,4890.0,4950.0,0.4966278708333333,32.977,,1.051764875794138,71.11111111111111,375.0542495482042,naturalne
S2,4920.0,4980.0,0.5412448875,33.06633333333333,,1.0465221219518979,75.29411764705883,383.4700269892954,naturalne
S2,4950.0,5010.0,0.5784141041666667,33.10716666666667,,1.0034767154391624,106.66666666666667,293.77011475226334,stres
S2,4980.0,5040.0,0.6331342875,33.12216666666667,,1.0163970116277654,91.42857142857143,294.8043866037681,stres
S2,5010.0,5070.0,0.593130075,33.13733333333333,,1.0144245278750594,78.36734693877551,403.1151305136959,stres
S2,5040.0,5100.0,0.47513342916666673,33.08533333333333,,0.9942331213788033,67.36842105263158,464.6539744624655,pozytywne
S2,5070.0,5130.0,0.4285783625,32.99733333333334,,0.9927408504288108,62.950819672131146,414.4495424381157,pozytywne
S2,5100.0,5160.0,0.41083736249999997,32.99566666666667,,0.9908785388481979,54.08450704225352,435.8514039372852,naturalne
S2,5130.0,5190.0,0.3798932916666667,33.048,,0.9929327426038851,83.47826086956522,425.1468092920603,pozytywne
S2,5160.0,5220.0,0.33388814166666664,33.092,,0.9966585364119313,74.5631067961165,481.6403915796559,pozytywne
S2,5190.0,5250.0,0.2935849,33.13199999999999,,0.996527392903077,61.44,430.48377257395214,naturalne
S2,5220.0,5280.0,0.28957003333333325,33.189499999999995,,0.9972393055490775,65.08474576271186,409.2266286700082,pozytywne
S2,5250.0,5310.0,0.2693142916666666,33.25933333333333,,0.9971821791679627,62.4390243902439,413.96329193874874,naturalne
S2,5280.0,5340.0,0.24145063333333333,33.397,,0.9933122388463889,64.0,363.73218451649296,pozytywne
S2,5310.0,5370.0,0.22179285,33.646166666666666,,0.989573572657402,66.20689655172414,200.5848841103519,pozytywne
S2,5340.0,5400.0,0.21128066250000002,33.917,,0.9905711602648524,67.36842105263158,321.37883821892984,pozytywne
S2,5370.0,5430.0,0.21526883333333335,34.071,,0.9922993769714755,79.17525773195877,288.484240559657,pozytywne
S2,5400.0,5460.0,0.21262075416666668,34.12949999999999,,0.9963841759007541,89.30232558139535,309.8647268810676,pozytywne
S2,5430.0,5490.0,0.21108846666666667,34.163,,1.0015790716672928,89.30232558139535,414.6845610771,pozytywne
S2,5460.0,5520.0,0.20825890000000002,34.160666666666664,,0.99341631028823,73.14285714285714,359.0817051059471,pozytywne
S2,5490.0,5550.0,0.19641740000000002,34.12316666666667,,0.9832179675696838,69.81818181818181,305.3871899479638,pozytywne
S2,5520.0,5580.0,0.1817995291666667,34.087,,0.9993637704120881,69.81818181818181,329.0724477222417,pozytywne
S2,5550.0,5610.0,0.17374310833333334,34.05383333333334,,1.0202562783450497,68.57142857142857,408.3010110414272,naturalne
S2,5580.0,5640.0,0.24448405833333334,34.0535,,1.0073491913637986,75.29411764705883,333.7830560165772,pozytywne
S2,5610.0,5670.0,0.3090578,34.06766666666667,,0.9890241232512234,72.45283018867924,366.97107660588654,pozytywne
S2,5640.0,5700.0,0.2923089083333333,34.0355,,0.9867174587752863,65.08474576271186,307.15172939368034,pozytywne
S2,5670.0,5730.0,0.26345756249999996,33.996833333333335,,0.9862294274998608,65.08474576271186,162.90844290717487,pozytywne
S2,5700.0,5760.0,0.2383914875,34.007333333333335,,0.985688457232873,65.08474576271186,130.56537826712082,pozytywne
S2,5730.0,5790.0,0.21768729166666667,34.07716666666666,,0.9854988066020008,66.78260869565217,158.46718835591176,pozytywne
S2,5760.0,5820.0,0.20249829166666666,34.154666666666664,,0.9857852645277766,66.20689655172414,110.54128737176215,pozytywne
S2,5790.0,5850.0,0.1900748458333333,34.22833333333333,,0.9866000787347462,67.36842105263158,181.09660890069793,pozytywne
S2,5820.0,5880.0,0.17893794583333333,34.341499999999996,,0.9870696663238276,66.20689655172414,160.0348059420301,pozytywne
S2,5850.0,5910.0,0.17040639166666668,34.474500000000006,,0.9869085087684863,66.20689655172414,93.9454644931771,pozytywne
S2,5880.0,5940.0,0.16390360833333334,34.57083333333334,,0.9867213565120598,69.81818181818181,255.64819036509562,pozytywne
S2,5910.0,5970.0,0.15750229999999998,34.61266666666667,,0.9866872775631735,72.45283018867924,209.54904609408757,pozytywne
S2,5940.0,6000.0,0.1511757125,34.622,,0.9867068361925428,72.45283018867924,182.14812884972756,pozytywne
S2,5970.0,6030.0,0.14673371666666668,34.64533333333334,,0.9866127857967129,71.11111111111111,102.93169109150469,pozytywne
S2,6000.0,6060.0,0.14414435833333333,34.735,,0.9894327633450098,69.1891891891892,109.42233824069292,pozytywne
S2,6030.0,6090.0,0.12917415416666667,34.83883333333333,,0.9938005718747036,70.45871559633028,348.7431401698381,pozytywne
S2,6060.0,6120.0,0.11149173750000001,34.866,,0.995120540779885,67.36842105263158,341.8864023609662,pozytywne
S2,6090.0,6150.0,0.09938845833333333,34.826666666666675,,0.9948067979109319,75.29411764705883,341.41791818414043,pozytywne
S2,6120.0,6180.0,0.09828334999999999,34.764833333333335,,1.006689349926927,72.45283018867924,317.54502000965846,pozytywne
S2,6150.0,6210.0,0.11943605416666665,34.71266666666667,,1.0007744363441933,76.8,415.0475082085446,pozytywne
S2,6180.0,6240.0,0.13073845833333333,34.66733333333333,,0.9851450687975517,61.935483870967744,445.03264704415733,pozytywne
S2,6210.0,6270.0,0.1250205125,34.59583333333333,,0.9875165944818469,70.45871559633028,363.0124347946215,pozytywne
S2,6240.0,6300.0,0.12668625416666668,34.5155,,0.9903439076260998,72.45283018867924,432.87805118938803,pozytywne
S2,6270.0,6330.0,0.15920536249999998,34.44833333333333,,0.9900226495599053,65.08474576271186,401.4559485593917,pozytywne
S2,6300.0,6360.0,0.20322434583333332,34.4,,0.9873943278331608,67.36842105263158,366.59953866410876,pozytywne
S2,6330.0,6390.0,0.21023428333333333,34.36016666666667,,0.9881029270442734,64.0,339.1240779981554,pozytywne
S2,6360.0,6420.0,0.20129175416666667,34.3125,,0.9874038785878062,68.57142857142857,440.64343764372325,pozytywne
S2,6390.0,6450.0,0.20037884583333335,34.259,,0.9861340232313187,71.11111111111111,323.1743121434805,pozytywne
S2,6420.0,6480.0,0.20170284166666666,34.20883333333334,,0.9863685330681728,69.81818181818181,373.410280946148,pozytywne
S2,6450.0,6510.0,0.19273887083333333,34.16883333333333,,0.9859478734625562,65.08474576271186,356.7995471698275,pozytywne
S2,6480.0,6540.0,0.17058256249999998,34.13433333333333,,0.9847199728642004,67.36842105263158,283.3104517734733,pozytywne
S2,6510.0,6570.0,0.15370634166666666,34.104333333333344,,0.9876704335172981,66.20689655172414,266.8500184966675,pozytywne
S2,6540.0,6600.0,0.20605398333333333,34.06516666666667,,0.992684470328495,66.20689655172414,306.1215470716736,pozytywne
S2,6570.0,6630.0,0.2550221,34.05533333333334,,0.9931322752893007,66.20689655172414,336.5218782948271,pozytywne
S2,6600.0,6660.0,0.250847125,34.08383333333334,,0.9929748082457494,68.57142857142857,335.84223896004653,pozytywne
S2,6630.0,6690.0,0.23539641249999999,34.08050000000001,,0.9945644620259148,63.47107438016529,284.7047244671724,pozytywne
S2,6660.0,6720.0,0.208424425,34.04566666666667,,0.9968657524264302,80.0,326.97387118300674,pozytywne
S2,6690.0,6750.0,0.18339052916666668,33.9855,,0.9975709955777442,83.47826086956522,367.46896800300647,pozytywne
S2,6720.0,6780.0,0.171885275,33.957499999999996,,1.0002563106695737,66.20689655172414,412.35827330319717,pozytywne
S2,6750.0,6810.0,0.24891652916666665,33.98416666666667,,1.0068165980645678,61.935483870967744,389.6855029494298,naturalne
S2,6780.0,6840.0,0.3168750708333333,33.9875,,0.9982095611608828,66.20689655172414,369.4752736490091,pozytywne
S2,6810.0,6870.0,0.29164685416666664,33.9445,,0.986508823428727,66.20689655172414,264.20258884238723,pozytywne
S2,6840.0,6900.0,0.2677073,33.87283333333333,,0.9885086510068563,68.57142857142857,381.4933009912509,pozytywne
S2,6870.0,6930.0,0.2733398166666667,33.813833333333335,,0.9847581178946678,65.08474576271186,357.1821526996024,pozytywne
S2,6900.0,6960.0,0.26579059166666663,33.7665,,0.9787206254219145,61.44,273.90293841933294,pozytywne
S2,6930.0,6990.0,0.24100749583333334,33.7005,,0.979231999549566,68.57142857142857,256.16817734547465,pozytywne
S2,6960.0,7020.0,0.22406725416666667,33.653499999999994,,0.9837557497124528,68.57142857142857,276.2061311428553,pozytywne
